DATASET = All time best instance set VeRoLog competition
NAME = tools over vehicle days over vehicles over distance with 1000 requests over 25 days

DAYS = 25
CAPACITY = 35
MAX_TRIP_DISTANCE = 16000
DEPOT_COORDINATE = 0

VEHICLE_COST = 2000
VEHICLE_DAY_COST = 100000
DISTANCE_COST = 1

TOOLS = 4
1	15	56	20000000
2	3	82	50000000
3	6	84	40000000
4	9	86	40000000

COORDINATES = 944
0	3976	3992
1	3276	6132
2	8728	6138
3	5534	6148
4	8803	6151
5	4347	6152
6	9067	6166
7	7510	6169
8	8677	8142
9	7604	6191
10	8711	6210
11	7461	6220
12	8805	6237
13	4148	6243
14	9491	6245
15	8153	6153
16	6006	6270
17	7323	6284
18	7511	6317
19	3925	6319
20	4168	6326
21	8445	6343
22	6700	6347
23	8496	6350
24	7275	6363
25	7200	1936
26	3500	6386
27	3823	6398
28	7720	6439
29	7469	6455
30	3973	6457
31	3920	6466
32	6142	6480
33	3845	6487
34	7089	6193
35	8683	6504
36	7526	6513
37	8033	6517
38	7505	6526
39	7445	5852
40	8687	6544
41	8453	6548
42	8160	6550
43	3837	6556
44	7450	6568
45	7941	6577
46	7461	6589
47	7893	6598
48	7504	6604
49	8343	6614
50	8872	6631
51	3543	6639
52	3709	6643
53	7888	6657
54	3983	6665
55	7861	6665
56	7414	6666
57	4190	6670
58	8642	6679
59	3725	6686
60	4072	6690
61	3790	6700
62	8668	6702
63	4002	6707
64	4534	4226
65	6909	6733
66	7784	6743
67	4020	6748
68	8604	6749
69	8625	6763
70	3702	6786
71	3828	6788
72	7687	6788
73	8704	6811
74	3755	6814
75	3698	6826
76	8661	6836
77	8529	6837
78	8084	6859
79	6885	6862
80	7760	6868
81	8243	6874
82	8758	6876
83	6946	6877
84	3399	6879
85	8352	6887
86	7016	6889
87	8170	6889
88	8538	4254
89	7785	6896
90	7820	6916
91	7439	6939
92	7458	6946
93	8490	6946
94	7598	6267
95	7481	6950
96	3649	4267
97	4064	6977
98	5566	8337
99	6359	4272
100	8769	7008
101	4240	7014
102	8134	7035
103	7839	7037
104	9362	7055
105	4795	7071
106	3982	7074
107	6886	7074
108	3466	7079
109	6793	7082
110	8492	7090
111	4742	7090
112	4505	7093
113	8542	7105
114	7706	7115
115	8923	7121
116	8903	7132
117	4694	5216
118	3688	7144
119	7929	7147
120	7784	7157
121	3588	7162
122	4181	7175
123	6854	7214
124	7466	7217
125	4032	7222
126	4330	7222
127	7757	7228
128	4147	7233
129	8058	7258
130	3447	7271
131	8513	7277
132	7447	7281
133	4023	7294
134	4324	7296
135	4054	7307
136	7006	7311
137	6671	7329
138	4055	7336
139	7826	8336
140	7174	7362
141	7228	7400
142	7276	7401
143	7245	7402
144	6784	8347
145	6325	7414
146	3929	7416
147	6565	7461
148	3923	7467
149	7282	7476
150	7095	7489
151	7353	7490
152	6941	7490
153	9420	7511
154	8615	7524
155	8861	7535
156	3680	7538
157	7732	7540
158	6448	7544
159	6970	7551
160	8612	7567
161	7253	7573
162	3796	7596
163	7734	7611
164	7608	7620
165	6941	7620
166	7716	7647
167	6346	7655
168	372	2818
169	6250	7672
170	7570	7679
171	8389	7699
172	3533	7705
173	5358	7712
174	6622	7714
175	7841	7716
176	7523	7720
177	7121	7727
178	7102	7752
179	6472	7765
180	3530	7785
181	5625	7795
182	5648	7809
183	6782	7819
184	4142	7822
185	4425	4412
186	5569	7835
187	6942	8420
188	6079	7846
189	5585	7847
190	5274	7852
191	5293	7873
192	8300	7876
193	6993	7883
194	9645	7886
195	5419	7894
196	8259	7937
197	4235	7943
198	6647	7949
199	6362	7953
200	7142	7958
201	6965	7960
202	6014	7968
203	8636	4435
204	5995	7984
205	8654	7998
206	7514	8000
207	7005	8004
208	8549	8004
209	6275	8007
210	5399	8015
211	3539	8057
212	8891	8458
213	9723	8077
214	9628	8103
215	7549	8106
216	7278	8135
217	7561	8156
218	7450	8187
219	7307	8208
220	9379	6000
221	7715	8261
222	5970	8263
223	6896	8263
224	5329	8490
225	5492	8268
226	5405	8282
227	9977	8302
228	5267	4402
229	5383	8306
230	6710	7605
231	5788	8324
232	7006	8326
233	9335	8353
234	9351	8361
235	7696	8506
236	8073	6503
237	5467	8372
238	8529	4501
239	3589	8378
240	4017	6506
241	6310	8397
242	8060	8410
243	3616	8441
244	9658	8451
245	5470	8452
246	5884	8471
247	6483	8484
248	6814	8487
249	7856	8515
250	6865	8516
251	8209	8536
252	6135	8545
253	7210	8551
254	6141	8557
255	9755	8571
256	7622	8608
257	8153	8616
258	8942	8631
259	9647	8644
260	7520	8657
261	6173	8685
262	9861	8690
263	4586	2414
264	5678	8698
265	5961	8710
266	5914	8715
267	7466	8566
268	6465	8726
269	3910	8726
270	5664	8727
271	9405	8733
272	5612	8743
273	5509	8757
274	6211	8759
275	4097	4567
276	6497	8800
277	8947	6020
278	6430	8818
279	8103	8828
280	5796	8831
281	3543	3484
282	6593	8854
283	7106	8854
284	6446	8859
285	9051	8898
286	4189	4591
287	3874	2588
288	5847	8924
289	8753	8949
290	9336	8963
291	5973	8965
292	7277	5068
293	7367	8991
294	7240	8993
295	7531	8998
296	7751	9013
297	6062	9024
298	7744	8619
299	6726	9044
300	7862	9053
301	8830	9056
302	5988	8624
303	7360	9085
304	6446	9097
305	7963	9100
306	6008	9111
307	9700	9138
308	6550	9141
309	9010	9141
310	7751	9147
311	7318	9176
312	6040	9179
313	6678	9183
314	8601	7633
315	6061	9199
316	6316	9204
317	9466	9205
318	7928	9209
319	7631	9212
320	8384	9213
321	8611	6644
322	6442	9218
323	7601	9232
324	7875	9239
325	8697	9241
326	6674	9242
327	7326	9246
328	8383	9269
329	6498	9276
330	3816	6656
331	7512	9288
332	7170	9290
333	9161	9292
334	8185	9296
335	6855	9309
336	8814	9312
337	7564	9333
338	6943	9340
339	9096	9341
340	9288	9346
341	9295	9360
342	8115	9362
343	6447	9394
344	4579	2668
345	7693	6675
346	8467	9408
347	6755	9423
348	6521	9429
349	7189	9460
350	8886	9466
351	8391	9478
352	8410	9495
353	7102	9504
354	6809	9521
355	9123	9525
356	4041	7646
357	8394	9583
358	6872	9595
359	8444	9601
360	5037	9648
361	8520	9654
362	8459	9673
363	8948	8728
364	6458	2742
365	8337	4748
366	6042	9864
367	7182	8773
368	7802	6058
369	7351	9976
370	4228	4771
371	7371	9995
372	7352	10000
373	5972	8278
374	3878	4808
375	8392	4875
376	5078	2868
377	4646	4085
378	8840	4907
379	5003	2890
380	7774	6094
381	3926	6955
382	5910	2950
383	5867	2953
384	5795	2983
385	8627	4988
386	4098	4992
387	7960	5021
388	5610	5022
389	8929	6109
390	5929	9032
391	8171	5028
392	4766	7035
393	5960	5031
394	6191	3035
395	8490	7055
396	9268	6161
397	7119	5967
398	9044	5067
399	4356	4520
400	4687	7101
401	3968	5112
402	5176	4128
403	5897	3112
404	7910	7129
405	8236	6130
406	9262	5846
407	6551	164
408	7619	7140
409	6893	200
410	7225	7147
411	6438	208
412	3622	7163
413	6831	133
414	8582	5165
415	6415	9175
416	6564	353
417	6769	3183
418	8142	5186
419	7731	9198
