DATASET = All time best instance set VeRoLog competition
NAME = tools over vehicles over vehicle days over distance with 1000 requests over 30 days

DAYS = 30
CAPACITY = 40
MAX_TRIP_DISTANCE = 15000
DEPOT_COORDINATE = 0

VEHICLE_COST = 400000
VEHICLE_DAY_COST = 5000
DISTANCE_COST = 1

TOOLS = 5
1	15	40	40000000
2	12	50	40000000
3	3	72	30000000
4	12	54	40000000
5	12	48	30000000

COORDINATES = 941
0	3917	6819
1	7550	6136
2	9080	6131
3	9361	6153
4	9011	6155
5	5701	6166
6	7510	6169
7	4275	6176
8	8713	6177
9	9058	6191
10	9092	6192
11	8400	6200
12	9459	6225
13	8856	6228
14	8957	6233
15	8007	6236
16	3500	6242
17	7527	6249
18	6373	6250
19	8498	6151
20	3916	6312
21	8385	6345
22	6788	6348
23	7586	6354
24	7959	6359
25	7549	6364
26	7324	6371
27	4434	4169
28	3500	6386
29	4837	2169
30	8441	6415
31	8468	6429
32	7807	6435
33	3531	6441
34	8567	6467
35	8330	6491
36	7434	6505
37	3775	6509
38	4600	4191
39	7733	6519
40	4078	6526
41	7505	6526
42	8160	6550
43	7448	6550
44	3681	6554
45	7024	8205
46	7662	6557
47	7423	6562
48	4435	4200
49	7450	6568
50	7518	6582
51	5939	8213
52	7055	6604
53	3341	6625
54	7227	6628
55	6943	6663
56	3838	6673
57	8803	6673
58	7282	6675
59	7770	6681
60	8751	6708
61	7186	8233
62	8488	4226
63	3567	6727
64	6488	6744
65	6771	6758
66	7013	6781
67	3782	6801
68	8761	4240
69	3755	6814
70	3446	6818
71	7962	6818
72	3917	6819
73	8737	6842
74	8479	6842
75	8153	6845
76	8351	6852
77	7775	6856
78	8084	6859
79	4281	4251
80	6932	6883
81	8170	6889
82	7683	6893
83	7785	6896
84	8516	6950
85	8138	6958
86	3649	4267
87	7724	6983
88	7713	6985
89	7494	6993
90	8440	7003
91	8559	4273
92	3916	5560
93	6395	4278
94	7513	7034
95	7800	7085
96	8742	7094
97	8766	7097
98	4419	7115
99	7153	7116
100	4316	7136
101	6693	6301
102	8750	7156
103	8916	7159
104	5891	7163
105	4779	3964
106	8764	7171
107	8709	7190
108	3882	7199
109	8875	7199
110	6854	7214
111	3975	7219
112	3902	7225
113	3368	7227
114	9179	7229
115	8998	7231
116	3437	7236
117	9124	7246
118	4140	7267
119	8205	7278
120	7447	7281
121	8772	7298
122	5631	4324
123	8214	7316
124	6909	7317
125	6307	7317
126	7429	7322
127	4062	7325
128	8054	7326
129	6671	7329
130	6600	7344
131	7829	7363
132	7228	7400
133	7500	8347
134	6549	2338
135	3547	7448
136	6952	7451
137	7965	8356
138	3857	7466
139	7743	7468
140	3746	7492
141	9078	7493
142	9628	7502
143	9420	7511
144	8682	7512
145	8144	7514
146	7038	7545
147	6533	7549
148	4388	4373
149	7694	7631
150	8451	4378
151	2908	2779
152	6850	7641
153	2500	4380
154	6107	9183
155	7264	7649
156	8125	7678
157	5733	7684
158	7059	7692
159	6823	7694
160	8544	7705
161	5583	7717
162	7196	7725
163	6804	7728
164	5429	7731
165	7583	7731
166	6235	7751
167	5598	7768
168	7530	7806
169	5648	7809
170	7162	7830
171	8825	7834
172	5569	7835
173	6859	7860
174	8403	7862
175	6928	7862
176	5813	7873
177	5448	7874
178	7400	7892
179	6783	7913
180	6012	7928
181	6212	7930
182	5399	7944
183	7625	8437
184	7142	7958
185	8312	6440
186	8602	7990
187	8823	4260
188	8468	7997
189	5920	8003
190	8663	8003
191	6624	8005
192	6275	8007
193	6172	8008
194	7047	8014
195	5399	8015
196	3644	6447
197	5561	8040
198	9339	8072
199	7480	6455
200	7712	8093
201	6064	8121
202	5562	8126
203	5936	8148
204	6904	8161
205	6168	8169
206	6909	8180
207	6232	8181
208	9048	8192
209	6272	8193
210	7294	8201
211	8551	8210
212	7444	8221
213	8979	8228
214	7180	8231
215	4170	4479
216	6326	8250
217	8776	8277
218	5444	8278
219	6711	8283
220	6939	8289
221	5650	8301
222	3097	2492
223	3746	5068
224	7752	8348
225	7634	8349
226	7722	8360
227	5487	8510
228	9358	8387
229	6310	8397
230	5600	8401
231	5580	8416
232	3877	8418
233	7406	8426
234	6244	8427
235	9658	8451
236	8864	8461
237	8328	5865
238	6384	8467
239	8238	4664
240	7296	8495
241	6465	8498
242	7042	8501
243	6886	8503
244	7239	8532
245	7834	8517
246	7092	8522
247	7913	8531
248	5865	8538
249	5796	4530
250	5760	8553
251	7485	8570
252	5870	8598
253	6264	8608
254	8478	8612
255	5591	8615
256	7506	8625
257	4177	2541
258	7360	8640
259	5661	8641
260	9987	8650
261	9667	8656
262	7753	8668
263	8382	8674
264	6994	8712
265	7540	8738
266	6494	8764
267	7672	8774
268	7480	8774
269	6814	8778
270	9491	8786
271	5697	8795
272	7723	8802
273	7774	8835
274	3543	3484
275	7607	8889
276	7206	8917
277	5728	8826
278	6765	8939
279	9469	8949
280	5829	8949
281	5571	8957
282	7190	8972
283	7277	5068
284	7735	9001
285	6190	9004
286	7630	9017
287	7293	9018
288	7888	9019
289	7925	9021
290	7981	9027
291	8201	9064
292	7865	9079
293	7856	9097
294	6446	9097
295	7486	9130
296	8749	9144
297	7751	9147
298	6233	9170
299	6177	9177
300	6150	9188
301	8601	7633
302	8392	9198
303	7823	9206
304	7915	9224
305	6827	8654
306	8941	9258
307	7926	9267
308	8290	9267
309	8690	9274
310	7879	9275
311	6348	9281
312	7512	9288
