DATASET = All time best instance set VeRoLog competition
NAME = tools over vehicle days over vehicles over distance with 500 requests over 15 days

DAYS = 15
CAPACITY = 35
MAX_TRIP_DISTANCE = 20000
DEPOT_COORDINATE = 0

VEHICLE_COST = 1000
VEHICLE_DAY_COST = 200000
DISTANCE_COST = 1

TOOLS = 3
1	12	64	30000000
2	9	102	30000000
3	6	110	20000000

COORDINATES = 492
0	7688	8161
1	4396	6145
2	7802	6168
3	3666	6175
4	6556	3496
5	5472	6193
6	8244	6197
7	8234	6229
8	8390	4733
9	8109	6259
10	8582	6262
11	6304	6279
12	7895	6301
13	3490	6356
14	8195	6360
15	3939	6380
16	3605	6175
17	3823	6398
18	7514	6409
19	8049	6484
20	4286	6490
21	3351	6528
22	6311	2191
23	3529	6537
24	8212	6547
25	8665	6569
26	7193	6620
27	7227	6628
28	8750	6628
29	7414	6666
30	7743	6715
31	7997	6751
32	7552	6761
33	6885	6862
34	8170	6889
35	8346	6889
36	8538	4254
37	4226	6906
38	4574	6917
39	4633	6922
40	9657	6925
41	7598	6267
42	9110	6976
43	7185	7000
44	4240	7014
45	3916	5560
46	8678	7028
47	4797	7038
48	8775	7058
49	4100	7084
50	8542	7105
51	7184	7129
52	4382	7144
53	3985	7146
54	7292	7163
55	8764	7171
56	7562	7181
57	9083	7196
58	4433	7225
59	4097	7228
60	7896	7254
61	4140	7267
62	6778	7311
63	6307	7317
64	7793	7324
65	3899	7350
66	3449	5972
67	3928	4348
68	7635	7466
69	3645	7488
70	6941	7490
71	6362	4354
72	7038	7545
73	6770	7579
74	6887	7589
75	7905	7615
76	8490	7629
77	4486	7639
78	7974	7642
79	6107	9183
80	6734	7663
81	8699	7670
82	7441	7670
83	7024	7675
84	6530	7689
85	3542	7699
86	8738	7716
87	6290	7720
88	7523	7720
89	5832	7759
90	7986	7816
91	5545	7829
92	4425	4412
93	8825	7834
94	5274	7852
95	8405	7856
96	6859	7860
97	7145	7864
98	5813	7873
99	6036	7875
100	7384	7885
101	7192	7889
102	6783	7913
103	6955	7973
104	7174	7974
105	7160	8007
106	6172	8008
107	6281	8012
108	7764	8026
109	7517	8051
110	7487	8053
111	8029	7997
112	4498	5196
113	7409	8130
114	6093	8138
115	6777	8205
116	4170	4479
117	6842	8246
118	6326	8250
119	7576	8293
120	6742	8297
121	6430	8304
122	5927	8497
123	5601	8333
124	2549	4498
125	4842	3603
126	7505	8376
127	6537	8376
128	5341	4406
129	7212	8514
130	6698	8414
131	8047	8427
132	8423	8459
133	5985	8479
134	3868	8482
135	7042	8501
136	6272	8546
137	6137	8556
138	8829	4533
139	8153	8616
140	5464	8626
141	8942	8631
142	7794	8637
143	7922	8638
144	8266	8643
145	7876	8667
146	7964	4552
147	6390	8686
148	4058	4554
149	9485	6016
150	7736	8716
151	7001	8729
152	8119	8735
153	7222	8737
154	5509	8757
155	6624	8764
156	6497	8800
157	8103	8828
158	6688	8878
159	5825	2584
160	7080	8895
161	6243	8898
162	6252	8899
163	6979	6597
164	8753	8949
165	6051	8952
166	7502	8971
167	7277	5068
168	5720	8615
169	7453	9023
170	7994	9034
171	6051	8623
172	7865	9079
173	7360	9085
174	4521	4028
175	5792	9089
176	7576	9093
177	2658	4622
178	6924	9106
179	6860	6628
180	9573	9115
181	8335	9133
182	7751	9147
183	5856	9182
184	7661	9185
185	6635	9195
186	4564	2635
187	6554	9244
188	9161	9292
189	6956	9298
190	7344	9321
191	6892	9328
192	6510	9329
193	6462	9336
194	8890	9349
195	8146	9366
196	9039	9396
197	8226	9403
198	8350	6693
199	8442	9528
200	6872	9595
201	8520	9654
202	5162	2737
203	3398	6750
204	7402	9981
205	7638	8782
206	5664	4783
207	8071	4798
208	3866	2801
209	4721	4823
210	7233	8833
211	3848	4472
212	1879	2873
213	6519	6888
214	3972	4950
215	3926	6955
